date,symbol,gap_percentage,previous_close,open,high,low,close,volume,dollar_change
2024-03-18 04:00:00+00:00,WLDS,65.22,0.46,0.76,0.8,0.52,0.58,35245373,0.3
2024-11-08 05:00:00+00:00,DEVS,65.09,1.06,1.75,1.91,1.11,1.35,41113478,0.69
2024-05-30 04:00:00+00:00,STSS,65.06,0.45,0.75,0.78,0.4,0.48,129136921,0.3
2023-02-15 05:00:00+00:00,SERA,64.89,1.31,2.16,2.47,1.76,2.27,57666664,0.85
2024-10-29 04:00:00+00:00,LIXT,64.89,1.31,2.16,2.39,1.75,2.08,32930603,0.85
2024-10-08 04:00:00+00:00,OTRK,64.84,1.82,3.0,5.53,2.63,2.76,98321867,1.18
2023-06-08 04:00:00+00:00,BENF,64.84,9.1,15.0,16.5,7.72,9.0,1655080,5.9
2024-12-13 05:00:00+00:00,TRUG,64.81,0.52,0.86,0.92,0.64,0.68,141889215,0.34
2024-10-22 04:00:00+00:00,NESR,64.69,5.89,9.7,9.89,9.43,9.45,936111,3.81
2024-09-13 04:00:00+00:00,VMAR,64.67,1.5,2.47,2.97,0.66,0.78,35049899,0.97
2023-02-07 05:00:00+00:00,KPRX,64.63,3.28,5.4,5.89,4.36,4.55,28720571,2.12
2024-08-22 04:00:00+00:00,AIRI,64.53,3.75,6.17,9.44,5.3,7.17,68388628,2.42
2023-01-10 05:00:00+00:00,PRE,64.52,1.86,3.06,3.07,2.11,2.27,43138436,1.2
2024-04-10 04:00:00+00:00,WNW,64.36,1.01,1.66,2.0,1.19,1.33,55902866,0.65
2024-04-15 04:00:00+00:00,ONVO,64.34,1.01,1.66,1.74,1.2,1.35,53785457,0.65
2023-05-02 04:00:00+00:00,TIRX,64.22,2.18,3.58,7.88,1.96,2.18,56221853,1.4
2023-05-24 04:00:00+00:00,LAES,64.11,10.86,17.82,26.0,12.64,21.97,195729,6.96
2024-11-04 05:00:00+00:00,NUWE,63.97,1.36,2.23,4.19,2.06,2.81,100162791,0.87
2024-12-24 05:00:00+00:00,CMND,63.93,1.22,2.0,2.18,1.54,1.72,51786288,0.78
2024-05-24 04:00:00+00:00,BTTR,63.9,4.1,6.72,7.15,3.52,4.5,7458688,2.62
2024-12-24 05:00:00+00:00,NEUE,63.81,4.31,7.06,7.64,7.03,7.54,780068,2.75
2024-05-29 04:00:00+00:00,BNAI,63.78,1.27,2.08,3.16,1.68,2.64,108220060,0.81
2024-07-09 04:00:00+00:00,QURE,63.76,3.78,6.19,6.78,5.2,6.67,51495471,2.41
2024-05-17 04:00:00+00:00,FFIE,63.64,1.65,2.7,3.9,0.9,1.03,1310160535,1.05
2024-09-30 04:00:00+00:00,ZCMD,63.57,1.34,2.2,2.48,1.94,2.46,37161817,0.86
2024-07-15 04:00:00+00:00,SCNI,63.55,4.06,6.64,8.92,5.21,5.89,29492745,2.58
2023-09-05 04:00:00+00:00,VERB,63.52,0.72,1.17,3.3,1.07,3.2,105211071,0.45
2023-10-20 04:00:00+00:00,XRTX,63.47,0.35,0.57,0.84,0.47,0.64,91786835,0.22
2024-12-17 05:00:00+00:00,KWE,63.46,0.73,1.19,1.5,0.71,0.84,80904705,0.46
2023-05-08 04:00:00+00:00,EZFL,63.39,2.24,3.66,3.97,2.43,2.69,9228653,1.42
2024-03-15 04:00:00+00:00,JTAI,63.36,0.66,1.08,1.4,0.98,1.08,101558869,0.42
2024-07-09 04:00:00+00:00,SUNE,63.33,1.2,1.96,2.54,1.71,2.3,77569833,0.76
2023-04-28 04:00:00+00:00,ILLR,63.31,1.69,2.76,5.37,2.2,2.31,31456914,1.07
2024-06-06 04:00:00+00:00,FRGT,63.2,0.62,1.02,1.7,0.67,0.69,221750587,0.4
2024-09-19 04:00:00+00:00,VERO,63.16,0.5,0.82,0.86,0.54,0.86,20556998,0.32
2024-09-18 04:00:00+00:00,OMEX,63.13,0.5,0.81,1.86,0.8,1.4,328973717,0.31
2023-10-11 04:00:00+00:00,WHLR,62.92,0.89,1.45,1.67,1.12,1.35,23537408,0.56
2024-11-27 05:00:00+00:00,HWH,62.81,0.56,0.92,1.16,0.75,0.95,32525810,0.35
2024-02-21 05:00:00+00:00,SOGP,62.78,2.88,4.68,6.7,3.9,4.42,46900666,1.8
2023-07-12 04:00:00+00:00,GPUS,62.73,3.3,5.37,6.4,4.46,5.31,20696031,2.07
2023-01-13 05:00:00+00:00,ZVSA,62.7,2.52,4.1,4.38,3.24,3.46,11140138,1.58
2024-12-04 05:00:00+00:00,CCRN,62.63,11.16,18.15,18.33,17.96,18.16,10688922,6.99
2023-07-25 04:00:00+00:00,ELBM,62.6,1.23,2.0,2.66,1.98,2.1,67923589,0.77
2023-08-02 04:00:00+00:00,SCNX,62.59,6.71,10.91,13.44,9.32,10.69,8878610,4.2
2024-07-01 04:00:00+00:00,XTIA,62.56,0.44,0.72,0.75,0.38,0.4,65639280,0.28
2024-09-17 04:00:00+00:00,SMSI,62.52,0.52,0.85,1.2,0.72,1.14,187815375,0.33
2024-05-22 04:00:00+00:00,SYTA,62.5,2.4,3.9,4.92,2.12,2.27,45197613,1.5
2024-07-19 04:00:00+00:00,SERV,62.36,2.63,4.27,8.97,3.92,7.55,266271306,1.64
2024-04-30 04:00:00+00:00,GMM,62.31,0.93,1.51,1.88,1.32,1.48,80369600,0.58
2023-05-16 04:00:00+00:00,GDC,62.21,4.34,7.04,10.49,5.89,6.33,49885853,2.7
2023-05-05 04:00:00+00:00,BAOS,62.18,6.16,9.99,12.84,7.21,9.98,2691230,3.83
2024-04-05 04:00:00+00:00,MDIA,62.14,1.4,2.27,6.86,2.26,3.88,118579576,0.87
2024-01-24 05:00:00+00:00,SPRC,62.14,3.46,5.61,6.51,4.84,6.16,30484744,2.15
2024-02-08 05:00:00+00:00,SXTC,62.09,1.82,2.95,3.2,1.92,2.12,10168992,1.13
2023-07-27 04:00:00+00:00,FEMY,62.09,0.36,0.59,1.05,0.5,0.84,173498477,0.23
2023-12-29 05:00:00+00:00,YCBD,62.05,0.79,1.28,1.73,1.03,1.04,41375535,0.49
2024-08-02 04:00:00+00:00,XCUR,61.81,0.49,0.8,0.94,0.62,0.66,67358085,0.31
2024-11-12 05:00:00+00:00,XBP,61.72,0.91,1.47,1.5,1.18,1.33,31299233,0.56
2024-01-03 05:00:00+00:00,NTRP,61.72,2.9,4.69,5.7,3.75,4.0,14056817,1.79
2024-11-18 05:00:00+00:00,UAVS,61.72,2.9,4.69,5.22,3.62,3.89,69671385,1.79
2024-02-08 05:00:00+00:00,MLGO,61.4,0.57,0.92,1.69,0.84,1.04,129634209,0.35
2024-09-09 04:00:00+00:00,INBS,61.39,1.58,2.55,3.0,1.69,1.79,90836778,0.97
2024-01-22 05:00:00+00:00,RVSN,61.31,1.37,2.21,2.47,1.78,2.25,35901649,0.84
2024-04-02 04:00:00+00:00,ADTX,61.26,3.18,5.13,5.45,3.3,3.37,16001372,1.95
2023-12-27 05:00:00+00:00,CYTK,61.12,45.71,73.65,83.82,71.9,83.44,22099885,27.94
2023-02-01 05:00:00+00:00,QNRX,61.08,1.67,2.69,2.82,2.05,2.33,16134225,1.02
2024-12-30 05:00:00+00:00,PLRZ,60.98,1.64,2.64,2.8,2.02,2.16,17216885,1.0
2023-05-24 04:00:00+00:00,EEIQ,60.96,1.46,2.35,3.3,2.01,2.39,32110297,0.89
2024-10-09 04:00:00+00:00,MNTS,60.72,0.41,0.67,1.06,0.6,1.06,487345423,0.25
2024-12-19 05:00:00+00:00,SHCO,60.69,4.91,7.89,8.09,7.19,7.22,9245675,2.98
2023-02-15 05:00:00+00:00,TNON,60.61,0.99,1.59,2.49,1.18,2.18,27033079,0.6
2023-04-14 04:00:00+00:00,FOXO,60.61,0.5,0.8,0.88,0.54,0.71,23282602,0.3
2024-08-15 04:00:00+00:00,SPRC,60.45,0.32,0.52,0.54,0.37,0.4,79312074,0.19
2024-10-18 04:00:00+00:00,HEPS,60.45,2.2,3.53,4.05,2.9,3.51,43863348,1.33
2024-12-17 05:00:00+00:00,NUKK,60.43,1.39,2.23,17.66,1.84,11.88,174400354,0.84
2024-03-21 04:00:00+00:00,ASST,60.4,0.51,0.81,0.85,0.61,0.65,27145818,0.31
2023-05-10 04:00:00+00:00,VS,60.32,0.63,1.01,1.07,0.71,0.75,20641168,0.38
2024-12-20 05:00:00+00:00,PBM,60.16,2.46,3.94,4.25,2.78,3.18,24094964,1.48
2024-02-12 05:00:00+00:00,DHAI,60.07,1.31,2.09,3.29,1.56,1.6,35486499,0.78
2024-04-01 04:00:00+00:00,MDIA,60.01,0.53,0.84,0.91,0.66,0.81,22435203,0.32
2024-02-13 05:00:00+00:00,FAMI,60.0,1.25,2.0,2.35,1.26,1.42,11608652,0.75
2024-07-31 04:00:00+00:00,IMG,60.0,3.7,5.92,8.0,5.55,5.98,36613442,2.22
2023-05-01 04:00:00+00:00,GDC,60.0,2.5,4.0,44.0,2.9,31.0,12371527,1.5
2024-09-24 04:00:00+00:00,BNZI,59.76,4.2,6.71,11.2,6.15,8.24,62372654,2.51
2024-05-31 04:00:00+00:00,VSEE,59.73,15.0,23.96,25.0,16.0,17.0,1976150,8.96
2023-01-11 05:00:00+00:00,BWEN,59.73,2.26,3.61,5.0,3.59,4.45,66570725,1.35
2024-10-21 04:00:00+00:00,ISPC,59.65,4.56,7.28,8.3,5.57,6.3,9451572,2.72
2023-11-28 05:00:00+00:00,ICCM,59.46,0.74,1.18,1.49,1.04,1.35,98113851,0.44
2024-10-18 04:00:00+00:00,DRUG,59.45,21.7,34.6,79.02,34.0,47.21,27243124,12.9
2023-09-26 04:00:00+00:00,IMVT,59.22,20.28,32.29,41.72,32.13,39.96,35087914,12.01
2023-03-21 04:00:00+00:00,QNCX,59.22,0.84,1.34,1.53,1.33,1.44,52118771,0.5
2024-12-02 05:00:00+00:00,SGBX,59.19,0.48,0.77,0.9,0.58,0.68,82595368,0.29
2024-09-05 04:00:00+00:00,HOTH,59.18,0.71,1.13,1.5,1.03,1.26,166377755,0.42
2024-06-28 04:00:00+00:00,LUCY,59.06,0.33,0.52,0.66,0.47,0.49,364739858,0.19
2024-09-23 04:00:00+00:00,TGL,58.75,0.68,1.08,1.48,0.98,1.19,139949106,0.4
2023-08-01 04:00:00+00:00,AMSC,58.73,10.08,16.0,17.37,13.31,16.13,48804467,5.92
2023-01-19 05:00:00+00:00,GNS,58.73,0.54,0.85,2.24,0.74,2.09,269659618,0.31
2024-03-25 04:00:00+00:00,MLGO,58.71,4.02,6.38,6.51,4.17,4.82,22512418,2.36
2025-01-06 05:00:00+00:00,KITT,58.68,3.8,6.03,6.04,4.18,4.86,50215832,2.23
2024-09-06 04:00:00+00:00,BENF,58.67,1.5,2.38,3.33,2.02,2.05,115258642,0.88
2024-12-27 05:00:00+00:00,QSI,58.6,2.15,3.41,4.14,2.83,3.6,256005503,1.26
2024-10-28 04:00:00+00:00,GMM,58.35,0.35,0.56,0.7,0.42,0.47,148785677,0.21
2023-04-18 04:00:00+00:00,SLE,58.34,0.43,0.68,0.77,0.56,0.66,28117423,0.25
2023-05-18 04:00:00+00:00,WLGS,58.33,1.32,2.09,2.45,1.65,1.91,34654260,0.77
2024-11-04 05:00:00+00:00,OMIC,58.32,13.46,21.31,23.06,21.25,22.31,323908,7.85
2024-01-30 05:00:00+00:00,AGFY,58.17,0.51,0.8,0.84,0.59,0.66,31581436,0.29
2024-08-22 04:00:00+00:00,GDC,58.16,3.92,6.2,8.0,4.66,7.75,56288391,2.28
2024-07-12 04:00:00+00:00,CGBS,58.09,2.41,3.81,4.25,3.05,3.43,15755775,1.4
2024-11-27 05:00:00+00:00,CYCN,58.09,1.36,2.15,2.34,1.72,2.16,29939403,0.79
2024-12-02 05:00:00+00:00,JCSE,57.98,1.19,1.88,2.07,1.33,1.79,17483134,0.69
2024-12-19 05:00:00+00:00,DEVS,57.97,0.71,1.12,1.29,0.61,0.88,33102323,0.41
2024-11-04 05:00:00+00:00,VSTE,57.92,4.8,7.58,7.68,5.6,6.75,23217732,2.78
2023-03-23 04:00:00+00:00,SMX,57.89,0.95,1.5,1.5,1.17,1.29,24054847,0.55
2023-09-19 04:00:00+00:00,SEZL,57.85,12.93,20.41,24.7,16.32,17.4,1738321,7.48
2024-11-15 05:00:00+00:00,BE,57.76,13.28,20.95,22.5,17.8,21.14,64764263,7.67
2023-05-08 04:00:00+00:00,IMRN,57.75,1.87,2.95,3.21,2.35,2.68,21419182,1.08
2024-06-06 04:00:00+00:00,AEMD,57.66,0.44,0.69,0.83,0.55,0.55,95686675,0.25
2024-09-16 04:00:00+00:00,BBLG,57.5,0.8,1.26,1.98,1.13,1.89,161171367,0.46
2024-06-17 04:00:00+00:00,TRNR,57.49,2.87,4.52,8.5,4.17,4.9,44521910,1.65
2023-08-10 04:00:00+00:00,CPRI,57.47,34.61,54.5,54.52,53.65,53.9,49657403,19.89
2023-07-25 04:00:00+00:00,YOSH,57.41,0.65,1.02,1.03,0.8,0.9,8347949,0.37
2024-08-23 04:00:00+00:00,PRTG,57.39,2.7,4.25,8.28,3.9,6.0,49669079,1.55
2024-02-26 05:00:00+00:00,HOLO,57.34,6.61,10.4,14.0,9.77,12.0,53379964,3.79
2023-05-23 04:00:00+00:00,SHPH,57.28,1.03,1.62,2.75,1.43,1.51,72290027,0.59
2023-05-26 04:00:00+00:00,ONFO,57.26,1.17,1.84,2.4,1.34,1.4,74020084,0.67
2023-09-11 04:00:00+00:00,CRNX,57.06,15.97,25.08,29.45,24.75,26.08,24910141,9.11
2024-12-12 05:00:00+00:00,TRVI,57.03,2.49,3.91,4.6,3.43,3.6,63852973,1.42
2024-07-23 04:00:00+00:00,SOAR,56.94,0.48,0.75,0.86,0.51,0.59,50840704,0.27
2024-11-19 05:00:00+00:00,TRNR,56.92,2.53,3.97,4.21,3.11,3.94,25789491,1.44
2023-05-25 04:00:00+00:00,WLDS,56.84,0.45,0.71,1.91,0.65,1.41,112657365,0.26
2024-02-23 05:00:00+00:00,SUGP,56.67,3.3,5.17,5.86,3.32,3.6,14529869,1.87
2024-08-27 04:00:00+00:00,ADXN,56.66,7.66,12.0,13.27,10.05,11.58,16755181,4.34
2024-12-16 05:00:00+00:00,SIDU,56.64,1.43,2.24,6.84,2.05,4.58,296899556,0.81
2024-02-20 05:00:00+00:00,SISI,56.61,1.48,2.31,3.1,1.91,2.3,16470350,0.83
2024-02-14 05:00:00+00:00,COGT,56.6,5.46,8.55,9.41,7.95,8.7,10747799,3.09
2024-10-11 04:00:00+00:00,ZENA,56.5,1.77,2.77,3.12,2.26,2.45,47353548,1.0
2023-06-07 04:00:00+00:00,FARM,56.48,1.93,3.02,3.67,2.9,3.29,115494998,1.09
2024-12-06 05:00:00+00:00,ZBAO,56.47,2.55,3.99,4.27,2.55,2.79,10743342,1.44
2023-10-19 04:00:00+00:00,MDAI,56.37,2.59,4.05,4.68,3.22,3.61,51697013,1.46
2024-12-30 05:00:00+00:00,CTM,56.34,1.42,2.22,2.83,1.98,2.58,59326886,0.8
2023-12-05 05:00:00+00:00,SOAR,56.25,8.8,13.75,17.0,9.16,10.0,2796119,4.95
2024-12-31 05:00:00+00:00,NCI,56.17,0.56,0.88,1.63,0.62,0.66,33537184,0.32
2024-09-18 04:00:00+00:00,NVVE,56.13,4.24,6.62,7.6,4.55,5.04,14124608,2.38
2023-12-18 05:00:00+00:00,ICCT,55.88,1.7,2.65,3.2,1.86,2.31,56554323,0.95
2023-02-24 05:00:00+00:00,CING,55.86,1.11,1.73,1.93,1.47,1.56,37888217,0.62
2023-04-24 04:00:00+00:00,GETY,55.73,5.06,7.88,8.18,6.5,6.63,26731397,2.82
2023-12-20 05:00:00+00:00,PRZO,55.69,0.7,1.09,1.44,1.01,1.23,129062987,0.39
2023-09-21 04:00:00+00:00,CDT,55.69,12.84,19.99,22.0,16.09,16.99,1102678,7.15
2023-01-23 05:00:00+00:00,PLRX,55.66,22.51,35.04,36.5,29.94,30.28,13627695,12.53
2024-10-15 04:00:00+00:00,SGD,55.53,3.98,6.19,6.61,2.92,3.35,12691852,2.21
2024-01-09 05:00:00+00:00,BTBD,55.5,1.9,2.95,3.05,2.43,2.57,9500148,1.05
2023-07-25 04:00:00+00:00,BFRG,55.49,3.46,5.38,5.75,4.51,4.99,54975070,1.92
2024-07-15 04:00:00+00:00,MIRA,55.47,0.59,0.92,0.98,0.69,0.74,30477014,0.33
2023-12-12 05:00:00+00:00,CADL,55.44,0.87,1.35,1.46,1.0,1.01,29036532,0.48
2024-09-18 04:00:00+00:00,LUNR,55.19,5.4,8.38,8.95,7.44,7.47,141864555,2.98
2024-11-29 05:00:00+00:00,PRZO,55.0,0.64,0.99,1.74,0.97,1.24,205115356,0.35
2024-12-30 05:00:00+00:00,NLSP,54.95,1.82,2.82,2.95,2.34,2.72,21337379,1.0
2023-04-28 04:00:00+00:00,GSUN,54.92,1.03,1.6,1.97,1.18,1.35,24192353,0.57
2024-07-11 04:00:00+00:00,KZIA,54.89,0.67,1.03,1.58,0.91,1.24,226743282,0.37
2024-12-09 05:00:00+00:00,ASST,54.86,0.46,0.71,1.02,0.6,0.69,147461686,0.25
2024-04-04 04:00:00+00:00,HWH,54.78,1.57,2.43,2.57,1.86,2.3,14353242,0.86
2023-01-27 05:00:00+00:00,QNCX,54.7,0.81,1.25,1.47,1.02,1.08,64373241,0.44
2023-05-23 04:00:00+00:00,HTCR,54.69,1.28,1.98,3.43,1.85,2.46,94611713,0.7
2024-06-26 04:00:00+00:00,AIEV,54.65,1.72,2.66,3.98,1.92,2.1,30361526,0.94
2024-03-19 04:00:00+00:00,ENVB,54.55,1.1,1.7,1.87,1.11,1.19,51983457,0.6
2024-05-22 04:00:00+00:00,BZFD,54.4,2.5,3.86,4.56,2.64,3.01,69866994,1.36
2024-04-01 04:00:00+00:00,CXAI,54.29,2.45,3.78,7.07,3.53,6.15,239762081,1.33
2024-02-20 05:00:00+00:00,MNY,54.29,2.1,3.24,3.46,2.58,3.06,15003748,1.14
2024-11-15 05:00:00+00:00,GREE,54.25,2.47,3.81,3.84,2.58,2.67,40205141,1.34
2023-12-12 05:00:00+00:00,CCCC,54.24,1.18,1.82,2.7,1.76,2.34,180038502,0.64
2024-02-28 05:00:00+00:00,VTVT,54.12,8.5,13.1,23.5,12.51,16.65,3062711,4.6
2023-12-08 05:00:00+00:00,XCUR,54.11,0.4,0.62,0.66,0.47,0.52,24941156,0.22
2023-06-12 04:00:00+00:00,AUUD,54.06,0.43,0.67,1.54,0.56,1.22,147494212,0.23
2024-10-17 04:00:00+00:00,VSME,54.05,2.22,3.42,3.69,1.75,2.25,25711544,1.2
2023-04-17 04:00:00+00:00,CNSP,54.04,2.35,3.62,4.4,2.6,2.75,42031702,1.27
2024-09-05 04:00:00+00:00,APLD,54.01,3.24,4.99,5.71,4.25,5.37,149889910,1.75
2024-09-13 04:00:00+00:00,OMIC,53.98,5.65,8.7,12.7,8.7,12.38,2871669,3.05
2024-12-18 05:00:00+00:00,NUKK,53.96,11.88,18.29,67.77,16.9,50.79,54523418,6.41
2023-11-01 04:00:00+00:00,MNPR,53.88,0.43,0.66,0.72,0.49,0.55,54559449,0.23
2023-08-11 04:00:00+00:00,TSAT,53.85,8.45,13.0,13.89,11.6,12.97,23276321,4.55
2024-11-21 05:00:00+00:00,SKK,53.73,4.56,7.01,11.45,0.77,1.1,40473245,2.45
2024-04-03 04:00:00+00:00,VVPR,53.73,5.9,9.07,9.9,6.18,6.41,47998819,3.17
2024-08-06 04:00:00+00:00,LUMN,53.67,2.59,3.98,5.3,3.65,5.0,311862951,1.39
2023-07-10 04:00:00+00:00,NBTX,53.67,5.18,7.96,8.29,6.15,6.45,8890019,2.78
2023-04-06 04:00:00+00:00,CNSP,53.58,0.87,1.33,1.41,0.7,0.75,12702329,0.46
2025-01-02 05:00:00+00:00,XPON,53.56,2.39,3.67,4.4,1.97,2.0,28942031,1.28
2023-09-20 04:00:00+00:00,RNAZ,53.45,0.53,0.81,0.86,0.59,0.66,20434056,0.28
2024-03-01 05:00:00+00:00,ADIL,53.38,2.04,3.13,4.17,2.7,3.26,78280139,1.09
2024-08-22 04:00:00+00:00,MOBX,53.37,0.88,1.35,1.35,1.03,1.09,17250073,0.47
2024-12-27 05:00:00+00:00,RVSN,53.18,0.77,1.19,1.35,0.88,1.21,74900998,0.41
2024-04-16 04:00:00+00:00,WISA,53.14,1.75,2.68,8.6,2.43,6.1,199659402,0.93
2024-09-16 04:00:00+00:00,ZNTL,53.09,3.24,4.96,5.44,3.65,3.68,44623715,1.72
2023-12-28 05:00:00+00:00,LAES,53.04,1.15,1.76,2.03,1.26,1.4,50385554,0.61
2023-12-05 05:00:00+00:00,CMND,53.0,3.83,5.86,6.8,4.33,4.37,40358834,2.03
2024-03-22 04:00:00+00:00,OTLK,52.98,7.04,10.77,11.72,8.3,8.63,21033281,3.73
2024-10-18 04:00:00+00:00,JDZG,52.94,1.7,2.6,2.66,1.8,2.09,55591162,0.9
2024-07-15 04:00:00+00:00,AMIX,52.94,0.62,0.95,1.83,0.91,1.38,154806028,0.33
2023-05-22 04:00:00+00:00,MBOT,52.85,1.23,1.88,4.37,1.61,3.19,194132572,0.65
2023-05-03 04:00:00+00:00,SNTG,52.85,2.63,4.02,6.41,3.35,4.09,23874665,1.39
2024-05-02 04:00:00+00:00,EBS,52.85,1.93,2.95,4.76,2.82,3.3,151504993,1.02
2023-09-18 04:00:00+00:00,AVGR,52.84,4.13,6.32,8.5,5.67,6.07,41901535,2.19
2023-05-10 04:00:00+00:00,CHSN,52.83,1.59,2.43,2.97,1.57,1.89,19872113,0.84
2023-08-25 04:00:00+00:00,CRKN,52.8,1.25,1.91,2.19,1.3,1.33,29826734,0.66
2023-05-15 04:00:00+00:00,NXU,52.79,0.5,0.77,0.86,0.51,0.62,12701680,0.27
2024-03-15 04:00:00+00:00,CDLX,52.72,8.19,12.5,14.75,11.8,14.5,18923015,4.31
2024-03-01 05:00:00+00:00,NXU,52.65,0.8,1.22,1.37,0.9,1.0,56621876,0.42
2024-06-13 04:00:00+00:00,BRTX,52.59,1.35,2.06,2.32,1.62,1.95,94161155,0.71
2023-12-18 05:00:00+00:00,BMRA,52.53,0.99,1.51,2.13,1.26,1.65,67214052,0.52
2024-12-19 05:00:00+00:00,MESO,52.49,12.25,18.68,19.15,14.35,16.76,3986857,6.43
2023-09-19 04:00:00+00:00,AVGR,52.39,6.07,9.25,11.15,8.2,10.45,42534865,3.18
2023-08-07 04:00:00+00:00,PRZO,52.35,1.49,2.27,2.38,1.76,2.09,21170189,0.78
2024-02-09 05:00:00+00:00,ILAG,52.32,0.47,0.72,0.99,0.61,0.69,21071227,0.25
2024-06-21 04:00:00+00:00,KRKR,52.3,0.34,0.52,0.61,0.37,0.4,71846032,0.18
2024-12-23 05:00:00+00:00,PHIO,52.27,1.76,2.68,2.97,1.91,2.23,11139360,0.92
2023-07-14 04:00:00+00:00,AIMD,52.08,0.73,1.11,1.22,0.87,1.05,12501768,0.38
2024-07-23 04:00:00+00:00,ADIL,51.88,1.06,1.61,3.0,1.31,1.31,160038273,0.55
2023-11-02 04:00:00+00:00,OPTX,51.87,10.14,15.4,19.5,10.5,10.7,3394449,5.26
2024-04-25 04:00:00+00:00,PCSA,51.85,1.62,2.46,2.68,2.08,2.43,77210296,0.84
2024-11-19 05:00:00+00:00,SMCX,51.84,25.52,38.75,44.06,35.31,41.4,4182483,13.23
2024-12-10 05:00:00+00:00,BNZI,51.8,1.39,2.11,2.66,1.67,2.05,54459916,0.72
2023-08-15 04:00:00+00:00,TLSA,51.77,0.6,0.91,0.96,0.74,0.82,31654675,0.31
2023-07-12 04:00:00+00:00,CVKD,51.72,1.74,2.64,3.14,1.9,2.25,14558128,0.9
2024-05-28 04:00:00+00:00,POAI,51.64,1.57,2.38,2.59,2.01,2.08,96900182,0.81
2024-01-23 05:00:00+00:00,EVAX,51.59,3.66,5.55,5.57,4.15,4.99,1260981,1.89
2024-11-25 05:00:00+00:00,VSTE,51.52,1.65,2.5,2.53,1.94,2.13,44820042,0.85
2025-01-02 05:00:00+00:00,ALCE,51.44,0.79,1.19,1.52,0.82,1.0,39133437,0.4
2023-03-16 04:00:00+00:00,LIPO,51.37,1.83,2.77,2.93,2.33,2.49,24228245,0.94
2024-08-09 04:00:00+00:00,MGOL,51.35,3.7,5.6,6.99,4.61,6.12,60422508,1.9
2023-03-29 04:00:00+00:00,LOCL,51.34,0.45,0.68,0.72,0.57,0.66,21849552,0.23
2024-08-07 04:00:00+00:00,IDAI,51.27,0.36,0.55,0.57,0.37,0.45,65245670,0.19
2024-10-31 04:00:00+00:00,AMIX,51.27,10.24,15.49,17.15,11.81,14.31,8525206,5.25
2024-02-29 05:00:00+00:00,VLCN,51.24,1.21,1.83,2.38,1.09,1.33,116871227,0.62
2024-11-25 05:00:00+00:00,RGTI,51.15,1.74,2.63,3.37,2.37,2.75,274215753,0.89
2024-06-07 04:00:00+00:00,LFLY,50.99,2.02,3.05,4.22,2.47,2.6,36843072,1.03
2024-08-20 04:00:00+00:00,PITA,50.95,2.1,3.17,3.77,2.4,2.79,25777989,1.07
2024-05-13 04:00:00+00:00,GME,50.86,17.46,26.34,38.2,24.77,30.45,187241727,8.88
2023-03-22 04:00:00+00:00,GME,50.71,17.65,26.6,27.0,23.05,23.87,66764650,8.95
2023-10-24 04:00:00+00:00,ASTI,50.66,0.99,1.49,1.98,1.06,1.2,45938566,0.5
2024-09-16 04:00:00+00:00,DRMA,50.63,1.58,2.38,2.49,1.86,2.32,24231941,0.8
2023-07-07 04:00:00+00:00,CSTL,50.6,13.28,20.0,20.96,18.08,20.3,12789121,6.72
2023-05-22 04:00:00+00:00,HEPA,50.56,8.87,13.36,19.8,11.71,19.38,16324699,4.49
2024-02-01 05:00:00+00:00,ELAB,50.51,0.69,1.04,1.04,0.74,0.84,21507004,0.35
2024-10-08 04:00:00+00:00,BPTH,50.36,0.85,1.28,1.44,0.96,1.19,65672163,0.43
2024-12-16 05:00:00+00:00,LAES,50.29,1.75,2.63,3.46,2.23,2.45,204111813,0.88
2024-02-28 05:00:00+00:00,BYND,50.27,7.52,11.3,12.12,9.62,9.83,44768193,3.78
2023-06-29 04:00:00+00:00,IMNM,50.25,5.91,8.88,8.98,7.2,7.7,11626655,2.97
2024-04-11 04:00:00+00:00,CLYM,50.19,2.67,4.01,4.75,3.92,4.58,39106006,1.34
2024-12-27 05:00:00+00:00,IDAI,50.17,0.54,0.81,0.86,0.63,0.71,46887868,0.27
2023-07-17 04:00:00+00:00,HCTI,50.14,3.65,5.48,6.65,4.22,4.64,17417049,1.83
2023-02-21 05:00:00+00:00,ARBE,50.11,4.35,6.53,7.61,6.06,6.4,40667506,2.18
2024-01-11 05:00:00+00:00,FFNW,50.07,13.68,20.53,22.17,19.2,20.25,349472,6.85
2024-10-24 04:00:00+00:00,CCTG,50.01,1.74,2.61,3.17,2.1,2.41,35650193,0.87
2024-05-21 04:00:00+00:00,EDBL,50.0,3.8,5.7,5.86,4.1,4.33,5933297,1.9
